place_id,nama_wisata,deskripsi,kategori,kota,harga,rating,lat,long,gambar,fitur_gabungan
410,Wisata Kampung Krisan Clapar,"Wisata Kampung Krisan Gemah Ripah di Dusun Clapar Desa Duren Kecamatan Bandungan Kabupaten Semarang bisa jadi altenatif liburan. Di tempat ini terhampar kebun bunga warna warni yang memesona. Itu adalah kompleks wisata perkebunan bunga krisan beragam varietas. Setidaknya ada 20 varietas yang dikembangkan oleh Kelompok Tani Gemah Ripah sejak dua tahun terakhir ini. Dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 November 2016. Di atas lahan terasering seluas sekitar 12 hektar itu, Anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6,5 hektar. Setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung.",Taman Hiburan,Semarang,10000,4.1,-7.2141582,110.3769541,koleksi_gambar/Wisata Kampung Krisan Clapar Semarang wisata/Image_1.jpg,wisata kampung krisan clapar taman hiburan semarang wisata kampung krisan gemah ripah di dusun clapar desa duren kecamatan bandungan kabupaten semarang bisa jadi altenatif liburan di tempat ini terhampar kebun bunga warna warni yang memesona itu adalah kompleks wisata perkebunan bunga krisan beragam varietas setidaknya ada 20 varietas yang dikembangkan oleh kelompok tani gemah ripah sejak dua tahun terakhir ini dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 november 2016 di atas lahan terasering seluas sekitar 12 hektar itu anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6 5 hektar setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung
411,Danau Rawa Pening,"Rawa Pening (pening adalah salah satu varian bahasa Jawa dari kata ""wening"" yang artinya hening, tenang, damai) (bahasa Jawa: ꦫꦮ​ꦥꦼꦤꦶꦁ, translit. Rawa Pening) adalah danau alam di Kabupaten Semarang, Jawa Tengah. Dengan luas 2.670 hektare ia menempati wilayah Kecamatan Ambarawa, Bawen, Tuntang, dan Banyubiru.Rawa Pening terletak di cekungan terendah lereng Gunung Merbabu, Gunung Telomoyo, dan Gunung Ungaran. Danau ini dangkal dan menjadi hulu bagi Sungai Tuntang.",Cagar Alam,Semarang,15000,4.5,-7.2854929,110.4321671,koleksi_gambar/Danau Rawa Pening/Image_1.jpg,danau rawa pening cagar alam semarang rawa pening pening adalah salah satu varian bahasa jawa dari kata wening yang artinya hening tenang damai bahasa jawa translit rawa pening adalah danau alam di kabupaten semarang jawa tengah dengan luas 2 670 hektare ia menempati wilayah kecamatan ambarawa bawen tuntang dan banyubiru rawa pening terletak di cekungan terendah lereng gunung merbabu gunung telomoyo dan gunung ungaran danau ini dangkal dan menjadi hulu bagi sungai tuntang
412,Pantai Maron,"Pantai Maron (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦩꦫꦺꦴꦤ꧀, translit. Pasisir Maron) yang terletak di sebelah barat Semarang, tepatnya di sekitar muara Sungai Silandak ini, bisa ditempuh dari dua tempat, yaitu dari Bandara Ahmad Yani atau dari Perumahan Graha Padma, Krapyak. Kira-kira berjarak 3 km dari jalan raya kita sudah bisa sampai di lokasi. Jika menggunakan kendaraan bisa ditempuh sekitar 10 menit. Namun jika ingin jalan kaki, dari ujung perumahan Graha Padma saja bisa memakan waktu 30 menit.\nNama Maron sendiri konon karena pantai ini masih merupakan milik Penerbangan TNI Angkatan Darat (Penerbad), karena merah maroon merupakan warna khas baret Penerbad, maka pantai ini disebut Pantai Maron. Memang kurang jelas siapa yang mengelola Pantai Maron. Yang jelas setiap masuk pantai Maron kita cukup membayar 2 ribu rupiah, untuk biaya parkir.\nJika berkunjung ke Pantai Maron pada Sabtu Sore, Minggu Pagi, Minggu Sore, atau hari-hari libur, bisa dipastikan banyak wisatawan dari area Semarang maupun luar kota. Bahkan bisa dikatakan tidak kalah dari jumlah pelancong di Parangtritis, Yogyakarta ataupun Kuta, Bali. Hampir setiap sudut pantai dan warung-warung di tepi pantai penuh oleh pengunjung.",Bahari,Semarang,5000,3.7,-6.9545687,110.3600951,koleksi_gambar/Pantai Maron/Image_1.jpg,pantai maron bahari semarang pantai maron bahasa jawa translit pasisir maron yang terletak di sebelah barat semarang tepatnya di sekitar muara sungai silandak ini bisa ditempuh dari dua tempat yaitu dari bandara ahmad yani atau dari perumahan graha padma krapyak kira kira berjarak 3 km dari jalan raya kita sudah bisa sampai di lokasi jika menggunakan kendaraan bisa ditempuh sekitar 10 menit namun jika ingin jalan kaki dari ujung perumahan graha padma saja bisa memakan waktu 30 menit nnama maron sendiri konon karena pantai ini masih merupakan milik penerbangan tni angkatan darat penerbad karena merah maroon merupakan warna khas baret penerbad maka pantai ini disebut pantai maron memang kurang jelas siapa yang mengelola pantai maron yang jelas setiap masuk pantai maron kita cukup membayar 2 ribu rupiah untuk biaya parkir njika berkunjung ke pantai maron pada sabtu sore minggu pagi minggu sore atau hari hari libur bisa dipastikan banyak wisatawan dari area semarang maupun luar kota bahkan bisa dikatakan tidak kalah dari jumlah pelancong di parangtritis yogyakarta ataupun kuta bali hampir setiap sudut pantai dan warung warung di tepi pantai penuh oleh pengunjung
413,Water Blaster Bukit Candi Golf,"Buat kamu yang bingung mau rekreasi kemana di Semarang, langsung saja ke Water Blaster Semarang. Waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba. Dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air. Bendulan, Blaster Warior, Jungle Tree, Great Wall sedikit dari puluhan wahana lain yang bisa dimainkan. Tentu semua ditunjang dengan fasilitas yang lengkap seperti Gazebo, Family Gazebo, Vip Court, dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di Waterpark kota lumpia ini.",Taman Hiburan,Semarang,80000,4.5,-7.0218894,110.4383345,koleksi_gambar/Water Blaster Bukit Candi Golf Semarang wisata/Image_1.jpg,water blaster bukit candi golf taman hiburan semarang buat kamu yang bingung mau rekreasi kemana di semarang langsung saja ke water blaster semarang waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air bendulan blaster warior jungle tree great wall sedikit dari puluhan wahana lain yang bisa dimainkan tentu semua ditunjang dengan fasilitas yang lengkap seperti gazebo family gazebo vip court dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di waterpark kota lumpia ini
414,Waduk Jatibarang,"Waduk Jatibarang merupakan sebuah waduk yang berada di Kota Semarang. Pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 Mei 2014 bertepatan dengan Hari Air Dunia Ke-22 oleh Menteri Pekerjaan Umum Djoko Kirmanto bersama Gubernur Jawa Tengah Ganjar Pranowo dan Kepala Balai Besar Wilayah Sungai Pemali Juwana Imam Santoso.\nWaduk Jatibarang mulai resmi beroperasi pada 11 Mei 2015. Peresmian tersebut dilakukan oleh Direktur Jenderal Sumber Daya Air Kementerian Pekerjaan Umum dan Perumahan Rakyat, Mudjiadi bertepatan dengan peringatan Hari Air Dunia Ke-23 Tingkat Provinsi Jawa Tengah.\nWaduk Jatibarang mempunyai daya tampung 20,4 juta meter kubik . Selain untuk mengatasi masalah banjir, juga menjadi salah satu destinasi wisata Semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu Goa Kreo.",Cagar Alam,Semarang,2500,4.6,-7.0370499,110.3477586,koleksi_gambar/Waduk Jatibarang/Image_1.jpg,waduk jatibarang cagar alam semarang waduk jatibarang merupakan sebuah waduk yang berada di kota semarang pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 mei 2014 bertepatan dengan hari air dunia ke 22 oleh menteri pekerjaan umum djoko kirmanto bersama gubernur jawa tengah ganjar pranowo dan kepala balai besar wilayah sungai pemali juwana imam santoso nwaduk jatibarang mulai resmi beroperasi pada 11 mei 2015 peresmian tersebut dilakukan oleh direktur jenderal sumber daya air kementerian pekerjaan umum dan perumahan rakyat mudjiadi bertepatan dengan peringatan hari air dunia ke 23 tingkat provinsi jawa tengah nwaduk jatibarang mempunyai daya tampung 20 4 juta meter kubik selain untuk mengatasi masalah banjir juga menjadi salah satu destinasi wisata semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu goa kreo
415,Tirto Argo Siwarak,"Kolam Renang Tirto Argo Siwarak, merupakan kolam renang yang berada di Ungaran. Keberadaannya yang dekat dengan Kota Semarang menjadikan tempat wisata ini cukup populer. Bahkan, tidak jarang wisatawan Semarang dan sekitarnya datang berkunjung. Hadir dengan kolam renang dan taman rekreasi sederhana, justru menjadi daya tarik tersendiri. Terbukti, pengunjung yang datang tidak pernah surut. Bahkan, selalu ada pengunjung dan ramai ketika liburan.",Taman Hiburan,Semarang,20000,4.4,-7.132106,110.394523,koleksi_gambar/Tirto Argo Siwarak Semarang wisata/Image_1.png,tirto argo siwarak taman hiburan semarang kolam renang tirto argo siwarak merupakan kolam renang yang berada di ungaran keberadaannya yang dekat dengan kota semarang menjadikan tempat wisata ini cukup populer bahkan tidak jarang wisatawan semarang dan sekitarnya datang berkunjung hadir dengan kolam renang dan taman rekreasi sederhana justru menjadi daya tarik tersendiri terbukti pengunjung yang datang tidak pernah surut bahkan selalu ada pengunjung dan ramai ketika liburan
416,Wisata Lereng Kelir,Wisata yang ada di kawasan gunung Kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong-bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut. Gunung Kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata Lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl Dari ketinggian tersebut membuat hampir seluruh kawasan kota Ambarawa bisa terlihat dan sebagian kecil wilayah Semarang selatan. Wisata gardu pandang Lereng Kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di Jawa Tengah.,Cagar Alam,Semarang,7000,4.4,-7.3126613,110.3746785,koleksi_gambar/Wisata Lereng Kelir Semarang wisata/Image_1.jpg,wisata lereng kelir cagar alam semarang wisata yang ada di kawasan gunung kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondong bondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut gunung kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl dari ketinggian tersebut membuat hampir seluruh kawasan kota ambarawa bisa terlihat dan sebagian kecil wilayah semarang selatan wisata gardu pandang lereng kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di jawa tengah
417,Kampoeng Rawa,"Kampoeng Rawa (disebut juga Kampung Rawa) adalah objek wisata di Ambarawa, Jawa Tengah, yang terletak di sabuk hijau di sekitar Danau Rawa Pening. Dibuka pada Agustus 2012, tempat ini dimiliki dan dioperasikan oleh dua belas kelompok petani dan nelayan yang didanai oleh Artha Prima Credit Union. Kompleks tersebut dimaksudkan untuk mempengaruhi kesejahteraan petani dan melayani lokal disamping mempromosikan ekologi danau di wilayah tersebut. Fasilitasnya meliputi restoran mengapung, pendopo, pusat kerajinan, tempat memancing, dan dok. Pada hari libur, tempat ini dikunjungi oleh ratusan pengunjung. Kompleks ini disengketakan perizinannya karena dibangun di sabuk hijau dan kemungkinan dampak ekologinya.",Cagar Alam,Semarang,3000,4.3,-7.267539,110.418076,koleksi_gambar/Kampoeng Rawa Semarang wisata/Image_1.png,kampoeng rawa cagar alam semarang kampoeng rawa disebut juga kampung rawa adalah objek wisata di ambarawa jawa tengah yang terletak di sabuk hijau di sekitar danau rawa pening dibuka pada agustus 2012 tempat ini dimiliki dan dioperasikan oleh dua belas kelompok petani dan nelayan yang didanai oleh artha prima credit union kompleks tersebut dimaksudkan untuk mempengaruhi kesejahteraan petani dan melayani lokal disamping mempromosikan ekologi danau di wilayah tersebut fasilitasnya meliputi restoran mengapung pendopo pusat kerajinan tempat memancing dan dok pada hari libur tempat ini dikunjungi oleh ratusan pengunjung kompleks ini disengketakan perizinannya karena dibangun di sabuk hijau dan kemungkinan dampak ekologinya
418,Monumen Palagan Ambarawa,"Monumen Palagan Ambarawa adalah sebuah monumen yang terdapat di Ambarawa, Kabupaten Semarang.\nMonumen ini merupakan simbol untuk mengenang sejarah pertempuran Palagan Ambarawa pada tanggal 12 Desember - 15 Desember 1945 Ambarawa. Pasukan Sekutu yang terdesak dari Magelang mengadakan pengunduran ke Ambarawa, dan pasukan TKR yang dipimpin Kolonel Soedirman berhasil menghancurkan Sekutu pada tanggal 15 Desember 1945, di mana kini diperingati sebagai Hari Infanteri.Monumen Palagan Ambarawa dibangun pada tahun 1973 dan diresmikan pada 15 Desember 1974 oleh Presiden Soeharto. Gambaran singkat sejarah pertempuran bisa dilihat pada relief yang dibuat pada dinding Monumen Palagan Ambarawa.\nDi monumen ini Anda dapat menemukan peninggalan pemerintahan Jepang dan Belanda. Anda dapat melihat seragam para tentara Jepang dan Belanda, senjata perang, seragam tentara Indonesia, dan barang bersejarah lain. Untuk ukuran yang agak besar, Anda dapat menemukan beberapa tank kuno, kendaraa angkut personil dan meriam yang digunakan dalam pertempuran tersebut. Yang paling menarik adalah Anda dapat menemukan pesawat Mustang Belanda yang berhasil ditembak jatuh ke dalam Rawa Pening",Budaya,Semarang,7500,3.9,-7.2598861,110.4025602,koleksi_gambar/Monumen Palagan Ambarawa Semarang wisata/Image_1.png,monumen palagan ambarawa budaya semarang monumen palagan ambarawa adalah sebuah monumen yang terdapat di ambarawa kabupaten semarang nmonumen ini merupakan simbol untuk mengenang sejarah pertempuran palagan ambarawa pada tanggal 12 desember 15 desember 1945 ambarawa pasukan sekutu yang terdesak dari magelang mengadakan pengunduran ke ambarawa dan pasukan tkr yang dipimpin kolonel soedirman berhasil menghancurkan sekutu pada tanggal 15 desember 1945 di mana kini diperingati sebagai hari infanteri monumen palagan ambarawa dibangun pada tahun 1973 dan diresmikan pada 15 desember 1974 oleh presiden soeharto gambaran singkat sejarah pertempuran bisa dilihat pada relief yang dibuat pada dinding monumen palagan ambarawa ndi monumen ini anda dapat menemukan peninggalan pemerintahan jepang dan belanda anda dapat melihat seragam para tentara jepang dan belanda senjata perang seragam tentara indonesia dan barang bersejarah lain untuk ukuran yang agak besar anda dapat menemukan beberapa tank kuno kendaraa angkut personil dan meriam yang digunakan dalam pertempuran tersebut yang paling menarik adalah anda dapat menemukan pesawat mustang belanda yang berhasil ditembak jatuh ke dalam rawa pening
419,Benteng Pendem,"Benteng Pendem Cilacap (bahasa Belanda: Kustbatterij op de Landtong te Cilacap), adalah benteng peninggalan Belanda di pesisir pantai Teluk Penyu kabupaten Cilacap, Jawa Tengah yang dibangun pada tahun 1861. Bangunan ini merupakan bekas markas pertahanan tentara Hindia Belanda yang dibangun di area seluas 6,5 hektare secara bertahap selama 18 tahun, dari tahun 1861 hingga 1879. Benteng pendem sempat tertutup tanah pesisir pantai dan tidak terurus. Benteng ini kemudian ditemukan dan mulai digali pemerintah Cilacap tahun 1986. Saat ini, pemerintah Kabupaten Cilacap menjadikan benteng ini sebagai tempat wisata sejarah",Budaya,Semarang,5000,4.2,-7.2706462,110.4103291,koleksi_gambar/Benteng Pendem/Image_1.jpg,benteng pendem budaya semarang benteng pendem cilacap bahasa belanda kustbatterij op de landtong te cilacap adalah benteng peninggalan belanda di pesisir pantai teluk penyu kabupaten cilacap jawa tengah yang dibangun pada tahun 1861 bangunan ini merupakan bekas markas pertahanan tentara hindia belanda yang dibangun di area seluas 6 5 hektare secara bertahap selama 18 tahun dari tahun 1861 hingga 1879 benteng pendem sempat tertutup tanah pesisir pantai dan tidak terurus benteng ini kemudian ditemukan dan mulai digali pemerintah cilacap tahun 1986 saat ini pemerintah kabupaten cilacap menjadikan benteng ini sebagai tempat wisata sejarah
